,field,date,total_precip,max_temp_5,min_temp_5,max_temp_10,min_temp_10,avg_moist,max_moist,avg_moist_10cm,max_moist_10cm,avg_cond_5cm,avg_cond_10cm
265,1,9/23/2018,0,18.89999962,13.89999962,18.20000076,14.89999962,0.234552016,0.236017078,0.18262039,0.183206961,0.019214117,0.011101844
694,2,9/23/2018,0,15.5,13.10000038,15.60000038,13.5,0.283315763,0.285166502,0.202769322,0.204842284,0.160650528,0.071009165
1037,3,9/23/2018,0,16,13.5,16.39999962,14.5,0.311263222,0.313127279,0.256871773,0.258787334,0.083234116,0.074568554
1466,4,9/23/2018,0,18.20000076,13.89999962,18.20000076,14.80000019,0.304338627,0.306813061,0.284481996,0.285564631,0.13714996,0.126530291
266,1,9/24/2018,0,18.39999962,13.30000019,17.79999924,14.5,0.233909367,0.235116765,0.183185945,0.18370913,0.018746711,0.011188446
695,2,9/24/2018,0,15.10000038,12.39999962,14.69999981,12.89999962,0.281803777,0.283169478,0.201899876,0.2024308,0.154611268,0.070175142
1038,3,9/24/2018,0,15.39999962,12.69999981,15.39999962,13.69999981,0.307530605,0.309427321,0.254187403,0.255363435,0.080275813,0.07287223
1467,4,9/24/2018,0,17.39999962,13.10000038,17.5,14.10000038,0.299321181,0.301524073,0.281401678,0.282768816,0.134683931,0.125360407
267,1,9/25/2018,0,19.20000076,13.69999981,18.39999962,14.69999981,0.232818554,0.234214604,0.183464907,0.184210807,0.018471312,0.011324474
696,2,9/25/2018,0,15.69999981,12.39999962,15.19999981,12.89999962,0.279715252,0.281161785,0.201654343,0.2024308,0.150396109,0.069667147
1039,3,9/25/2018,0,16.10000038,13,15.69999981,13.80000019,0.304289496,0.30531016,0.251695228,0.253208995,0.078482907,0.071753647
1468,4,9/25/2018,0,18.29999924,13.5,18.20000076,14.30000019,0.295368018,0.296926022,0.278934901,0.27995199,0.133578073,0.125427663
268,1,9/26/2018,0,20.10000038,14.19999981,19,15.10000038,0.23170966,0.23331061,0.183614707,0.184711993,0.01802694,0.011467256
697,2,9/26/2018,0,16.20000076,12.80000019,15.60000038,13.30000019,0.277914742,0.27954787,0.200900458,0.201947063,0.14629224,0.069335905
1040,3,9/26/2018,0,16.70000076,13.39999962,16.10000038,14.19999981,0.301085735,0.302284598,0.248983021,0.250608891,0.076956506,0.069592369
1469,4,9/26/2018,0,19.20000076,14.10000038,19,14.89999962,0.291606699,0.293437988,0.276491325,0.277520835,0.132698344,0.125608017
269,1,9/27/2018,0,20.60000038,14.30000019,19.5,15.19999981,0.230604161,0.232404754,0.183646007,0.184711993,0.017573251,0.011579635
698,2,9/27/2018,0,16.5,12.80000019,15.69999981,13.19999981,0.276162346,0.277927101,0.2005872,0.201462835,0.142008021,0.068697265
1041,3,9/27/2018,0,16.89999962,13.30000019,16.29999924,14.19999981,0.298239619,0.299232513,0.246747054,0.24799256,0.07503737,0.067691839
1470,4,9/27/2018,0,19.79999924,14.19999981,19.39999962,15,0.288028912,0.289128602,0.274026583,0.275482982,0.131592264,0.124992376
270,1,9/28/2018,0,21.10000038,14.69999981,19.89999962,15.60000038,0.229433354,0.231042534,0.183628646,0.184711993,0.017153116,0.011615861
699,2,9/28/2018,0.200000003,16.60000038,13.19999981,15.89999962,13.5,0.274524212,0.276299417,0.200236552,0.200978145,0.1384509,0.068503132
1042,3,9/28/2018,0,17.20000076,13.69999981,16.5,14.39999962,0.295739394,0.296540111,0.245010733,0.245799884,0.073090067,0.066469351
1471,4,9/28/2018,0,20.20000076,14.69999981,19.70000076,15.5,0.285400927,0.286756456,0.272205026,0.273434281,0.130978718,0.124534658
271,1,9/29/2018,0,18.79999924,16.5,18.70000076,16.89999962,0.228702256,0.229676142,0.183872872,0.184210807,0.016628382,0.011613169
700,2,9/29/2018,0,16.10000038,14.80000019,15.60000038,14.80000019,0.273613694,0.274664789,0.199919518,0.200492963,0.135938351,0.068559738
1043,3,9/29/2018,0,16.39999962,15.10000038,16.29999924,15.39999962,0.293975638,0.29460445,0.244227574,0.244478852,0.071970307,0.065741116
1472,4,9/29/2018,0,18.10000038,16.39999962,18.39999962,16.79999924,0.283155387,0.283969581,0.270636866,0.270961523,0.129252382,0.123016437
272,1,9/30/2018,0,19.20000076,15.80000019,18.29999924,16.29999924,0.227933062,0.228762895,0.184012226,0.184210807,0.016280911,0.011624159
701,2,9/30/2018,0,16.60000038,14.60000038,16.10000038,14.60000038,0.272345578,0.273434281,0.199814885,0.200007319,0.134045545,0.068438777
1044,3,9/30/2018,0,16.70000076,14.89999962,16.5,15.30000019,0.29332684,0.293827236,0.24383207,0.244037583,0.070783583,0.065433663
1473,4,9/30/2018,0.200000003,18.89999962,15.80000019,18.39999962,16.20000076,0.282208515,0.283169478,0.269906209,0.270547867,0.128467885,0.121782421
273,1,10/1/2018,0,19.60000038,16.39999962,18.70000076,16.79999924,0.226885519,0.2278478,0.18399479,0.184711993,0.015886999,0.011614065
702,2,10/1/2018,0,17.29999924,15.30000019,16.60000038,15.19999981,0.271615318,0.272199869,0.199433254,0.200007319,0.132784606,0.068593207
1045,3,10/1/2018,0,17.39999962,15.60000038,17,15.80000019,0.292272601,0.293048352,0.243350058,0.244037583,0.070446487,0.065093878
1474,4,10/1/2018,0,19.70000076,16.5,19.10000038,16.79999924,0.281181061,0.28196615,0.269185899,0.269719273,0.128173281,0.121277267
274,1,10/2/2018,0,19.89999962,16.60000038,19.10000038,16.89999962,0.225925085,0.226930842,0.183921608,0.184711993,0.015489783,0.011588466
703,2,10/2/2018,0,17.39999962,15.39999962,16.79999924,15.39999962,0.270711204,0.271787524,0.1990986,0.200007319,0.130848194,0.068395157
1046,3,10/2/2018,0,17.5,15.69999981,17.10000038,16,0.29070041,0.291485518,0.242609433,0.243153721,0.068818266,0.064252526
1475,4,10/2/2018,0,20,16.70000076,19.39999962,17,0.279538472,0.280758947,0.268036043,0.268888891,0.127451575,0.119967317
275,1,10/3/2018,0,18.39999962,13.39999962,17.79999924,14.69999981,0.226033614,0.227389559,0.184356929,0.185212702,0.014520363,0.011275294
704,2,10/3/2018,0,15.30000019,12.69999981,15.69999981,13.30000019,0.269083212,0.270961523,0.198225592,0.199521169,0.125346521,0.066160902
1047,3,10/3/2018,0,15.89999962,12.89999962,16.5,14.10000038,0.288821071,0.290308952,0.241956583,0.242711097,0.065042762,0.062718961
1476,4,10/3/2018,0,17.89999962,13.60000038,18,14.69999981,0.276137254,0.277927101,0.26611633,0.267640084,0.12442991,0.116179179
276,1,10/4/2018,0,18.10000038,14.19999981,17.39999962,15.10000038,0.225257253,0.226012036,0.184527519,0.185212702,0.014217168,0.011374855
705,2,10/4/2018,0,15.10000038,13.10000038,14.69999981,13.39999962,0.268929009,0.269719273,0.197747916,0.199034557,0.124306117,0.065924319
1048,3,10/4/2018,0,15,13.39999962,15,14.10000038,0.287243336,0.287944436,0.241186006,0.241824508,0.064161034,0.062128408
1477,4,10/4/2018,0,17.39999962,14.5,17.10000038,15.19999981,0.27507376,0.276299417,0.265427252,0.266387314,0.123355042,0.115115786
277,1,10/5/2018,0,15,13.10000038,16,14,0.22532736,0.226012036,0.18402138,0.185212702,0.013930964,0.010969577
706,2,10/5/2018,4.800000101,13.39999962,11.89999962,13.89999962,12.39999962,0.260873481,0.268473059,0.200828246,0.208198294,0.120593253,0.064761706
1049,3,10/5/2018,0,13.89999962,12.30000019,14.60000038,13.19999981,0.290934667,0.297311485,0.241334149,0.241824508,0.062339073,0.061107751
1478,4,10/5/2018,4.400000066,14.89999962,13.10000038,15.80000019,14,0.275180953,0.27995199,0.265252034,0.268888891,0.120894217,0.111895914
278,1,10/6/2018,0,16.10000038,13.69999981,15.89999962,14.39999962,0.226623778,0.228762895,0.183067191,0.18370913,0.016225173,0.011191622
707,2,10/6/2018,0.600000009,14.69999981,13.10000038,14.19999981,13.10000038,0.263881056,0.267640084,0.199737526,0.205323145,0.122960862,0.065717386
1050,3,10/6/2018,0,14.80000019,13.39999962,14.69999981,13.69999981,0.294026221,0.297311485,0.241303355,0.241380513,0.063434431,0.061990118
1479,4,10/6/2018,0.200000003,16.20000076,14.19999981,16,14.5,0.276644054,0.277927101,0.266070141,0.267222911,0.121669246,0.106138922
279,1,10/7/2018,0.200000003,15.5,11.60000038,15.10000038,12.80000019,0.228753043,0.229676142,0.183084429,0.184210807,0.018970601,0.011010201
708,2,10/7/2018,2.200000033,14.10000038,11.89999962,13.69999981,12.30000019,0.265619622,0.26805678,0.19882624,0.204360947,0.121512054,0.064783719
1051,3,10/7/2018,0,14.19999981,12.39999962,14.39999962,13.19999981,0.292065096,0.29460445,0.241210766,0.241380513,0.060927824,0.061257543
1480,4,10/7/2018,1.800000057,15.5,12.69999981,15.19999981,13.39999962,0.275178825,0.277520835,0.264529637,0.266387314,0.120018832,0.101994143
280,1,10/8/2018,3.000000045,16,13.89999962,15.69999981,14.30000019,0.226873805,0.23331061,0.176939678,0.181697518,0.02443934,0.011381643
709,2,10/8/2018,3.800000086,15.10000038,13.5,14.60000038,13.39999962,0.254233647,0.266805321,0.204557713,0.208675817,0.123763022,0.065919234
1052,3,10/8/2018,0,15.60000038,13.80000019,15.19999981,14.10000038,0.294384144,0.296926022,0.241550094,0.241824508,0.062196027,0.061958879
1481,4,10/8/2018,1.200000018,16.79999924,14.19999981,16.29999924,14.5,0.279032822,0.280758947,0.267381815,0.268888891,0.121417012,0.101886707
281,1,10/9/2018,0,17,14.19999981,16.60000038,14.69999981,0.240337634,0.245799884,0.179013255,0.180183649,0.032654037,0.011751614
710,2,10/9/2018,0,15,13.30000019,14.60000038,13.60000038,0.267136671,0.269304305,0.200190243,0.203396827,0.125102778,0.066296888
1053,3,10/9/2018,0,15.19999981,13.5,15.19999981,14.60000038,0.290906823,0.29226777,0.241226198,0.241380513,0.062446893,0.061903265
1482,4,10/9/2018,0,16.39999962,14.19999981,16.29999924,14.80000019,0.277107932,0.278332949,0.265959751,0.266805321,0.121461091,0.101066853
282,1,10/10/2018,0,15.30000019,12,15.39999962,13.10000038,0.247152998,0.24799256,0.18108457,0.181697518,0.030937277,0.011930742
711,2,10/10/2018,0,13.60000038,11.80000019,13.60000038,12.19999981,0.265898728,0.268888891,0.199768895,0.203396827,0.123526786,0.065067961
1054,3,10/10/2018,0,13.69999981,11.69999981,14.5,12.89999962,0.289452016,0.291876853,0.240960597,0.241380513,0.059586517,0.060578067
1483,4,10/10/2018,0,15.69999981,12,15.69999981,12.89999962,0.27529505,0.276299417,0.264564122,0.266387314,0.119640731,0.100193044
283,1,10/11/2018,0,15.19999981,10.89999962,15.10000038,12.10000038,0.248019148,0.24930276,0.182470005,0.18370913,0.029500008,0.012255005
712,2,10/11/2018,8.200000107,12.80000019,10.39999962,12.89999962,11.10000038,0.267275571,0.269304305,0.198860654,0.2024308,0.121962461,0.064552704
1055,3,10/11/2018,0,13.30000019,11.19999981,13.60000038,12.30000019,0.28745694,0.289128602,0.240509558,0.240936086,0.058346408,0.059811728
1484,4,10/11/2018,0,15.30000019,11.60000038,15.39999962,12.39999962,0.274587161,0.275891393,0.26419908,0.265968829,0.119116982,0.100960265
284,1,10/12/2018,0,15.10000038,10.30000019,14.89999962,11.5,0.247669557,0.248866469,0.183688011,0.184711993,0.027495627,0.012571601
713,2,10/12/2018,4.40000008,12.69999981,9.800000191,12.39999962,10.5,0.268466975,0.269304305,0.19786322,0.198547453,0.120693548,0.064314051
1056,3,10/12/2018,0,12.89999962,9.899999619,13.19999981,11.5,0.285867902,0.286756456,0.240088943,0.240491182,0.056890932,0.058864032
1485,4,10/12/2018,0,15.19999981,10.69999981,15.19999981,11.69999981,0.273312757,0.275074095,0.263377091,0.265549928,0.118398075,0.102016391
285,1,10/13/2018,0,14.89999962,10.89999962,14.60000038,11.89999962,0.246945622,0.24799256,0.185146448,0.186212629,0.024616654,0.012743419
714,2,10/13/2018,3.400000095,13,10.80000019,12.69999981,11.30000019,0.268371723,0.268888891,0.197947945,0.198547453,0.120668789,0.064719822
1057,3,10/13/2018,0,13,10.60000038,13,11.69999981,0.284813178,0.287152857,0.239429502,0.240045831,0.056201522,0.058536119
1486,4,10/13/2018,0,15,11.30000019,14.89999962,12.10000038,0.27288241,0.274255067,0.26321387,0.264710784,0.118595317,0.103713882
286,1,10/14/2018,0,14,9.5,13.69999981,10.80000019,0.246918349,0.24799256,0.187085649,0.188703895,0.023463907,0.012896598
715,2,10/14/2018,0.200000003,12.60000038,9.800000191,12.30000019,10.5,0.268290481,0.268888891,0.197076078,0.198547453,0.118413636,0.064078735
1058,3,10/14/2018,0,13.19999981,10.30000019,12.89999962,11.5,0.281587686,0.282768816,0.238790568,0.239600018,0.054380324,0.057908458
1487,4,10/14/2018,0,15.30000019,10.89999962,15.19999981,11.80000019,0.271192428,0.273023248,0.262066845,0.263869882,0.118465396,0.105251073
287,1,10/15/2018,0,14.39999962,9.300000191,14,10.5,0.246402281,0.24799256,0.188762299,0.189696983,0.022611193,0.013164623
716,2,10/15/2018,0,11.80000019,8.800000191,11.80000019,9.600000381,0.267720599,0.268888891,0.196515808,0.197571814,0.115844746,0.06324425
1059,3,10/15/2018,0,12.30000019,9.300000191,12.69999981,10.89999962,0.279665415,0.280758947,0.238169513,0.239153758,0.053170522,0.056972629
1488,4,10/15/2018,0,14.80000019,10.10000038,14.80000019,11.19999981,0.269054179,0.271374732,0.260743284,0.263027221,0.117591764,0.105539446
288,1,10/16/2018,0,14.69999981,9.199999809,14.19999981,10.39999962,0.245080212,0.246678308,0.189328052,0.189696983,0.02183857,0.013359005
717,2,10/16/2018,0,11.89999962,8.399999619,11.5,9.199999809,0.267048414,0.26805678,0.196396939,0.197571814,0.114588487,0.062872954
1060,3,10/16/2018,0,12.30000019,8.899999619,12.10000038,10.30000019,0.279741295,0.280758947,0.23758172,0.238259852,0.053013932,0.056445314
1489,4,10/16/2018,0,14.89999962,9.699999809,14.69999981,10.89999962,0.26798766,0.270133793,0.260126901,0.262182772,0.117027604,0.10567264
289,1,10/17/2018,0,15,10,14.60000038,11.10000038,0.243760181,0.245359987,0.189810394,0.190688133,0.021091935,0.013531805
718,2,10/17/2018,0,12,8.800000191,11.5,9.5,0.266656795,0.267640084,0.196186106,0.197083265,0.113743527,0.06290263
1061,3,10/17/2018,0,12.39999962,9.300000191,12.10000038,10.5,0.278901083,0.27995199,0.236918429,0.237364128,0.053437387,0.056043578
1490,4,10/17/2018,0,15,10.30000019,14.80000019,11.30000019,0.267331136,0.269719273,0.259740787,0.261759907,0.117050494,0.105770251
290,1,10/18/2018,0,14.80000019,9.699999809,14.39999962,10.80000019,0.242783382,0.244478852,0.190457412,0.191182971,0.020314711,0.013648387
719,2,10/18/2018,0,11.69999981,8.600000381,11.30000019,9.300000191,0.266212432,0.267222911,0.195866299,0.197083265,0.112466619,0.062601892
1062,3,10/18/2018,0,12.19999981,9,11.89999962,10.30000019,0.278005414,0.27873835,0.236235421,0.236915573,0.053418268,0.055525532
1491,4,10/18/2018,0,15,10,14.80000019,11.10000038,0.266242142,0.268888891,0.258912619,0.261336565,0.11636703,0.105190594
291,1,10/19/2018,0,14.69999981,9.600000381,14.19999981,10.69999981,0.241801472,0.243153721,0.190870051,0.191677332,0.019589732,0.013757214
720,2,10/19/2018,0,11.69999981,8.600000381,11.19999981,9.199999809,0.265770704,0.266805321,0.195811988,0.196594238,0.111409519,0.062349759
1063,3,10/19/2018,0,12,9,11.69999981,10.19999981,0.277184248,0.278332949,0.235845159,0.236466557,0.052857135,0.055007754
1492,4,10/19/2018,0,14.69999981,10.10000038,14.5,11.10000038,0.265489599,0.267640084,0.258294191,0.2604886,0.115734472,0.104562678
292,1,10/20/2018,0,14.60000038,9.899999619,14.10000038,11,0.240870086,0.242268026,0.191388891,0.192171201,0.018944679,0.014226293
721,2,10/20/2018,0,11.60000038,8.800000191,11.19999981,9.300000191,0.265319251,0.266387314,0.19590045,0.197083265,0.110746674,0.062287389
1064,3,10/20/2018,0,12,9.199999809,11.69999981,10.19999981,0.276655092,0.278332949,0.23539511,0.236017078,0.052377785,0.054742823
1493,4,10/20/2018,0,14.5,10.30000019,14.30000019,11.19999981,0.264659483,0.266805321,0.257612169,0.259638846,0.115173943,0.104032649
293,1,10/21/2018,0,14.39999962,9.800000191,13.89999962,10.80000019,0.239877617,0.241380513,0.191913843,0.192664593,0.018432217,0.01457849
722,2,10/21/2018,0,11.5,8.5,11,9.100000381,0.264929029,0.265968829,0.19570314,0.196594238,0.109788466,0.061992012
1065,3,10/21/2018,0,11.89999962,8.899999619,11.5,10,0.275768671,0.277520835,0.235041505,0.235567153,0.051796237,0.054288329
1494,4,10/21/2018,0,14.60000038,9.899999619,14.30000019,10.89999962,0.263841197,0.265968829,0.256976054,0.259213328,0.114655672,0.103225028
294,1,10/22/2018,0,14.19999981,9.699999809,13.69999981,10.69999981,0.239152551,0.240491182,0.191632488,0.192171201,0.017969352,0.015009847
723,2,10/22/2018,0,11.30000019,8.600000381,10.89999962,9.100000381,0.264139288,0.265549928,0.195968283,0.198059872,0.108942481,0.061862903
1066,3,10/22/2018,0,11.80000019,8.899999619,11.5,10,0.275761641,0.279143333,0.234787786,0.235567153,0.051236851,0.054018404
1495,4,10/22/2018,0,14.39999962,10.19999981,14.19999981,11,0.263426529,0.265549928,0.256604604,0.258787334,0.11419457,0.102658491
295,1,10/23/2018,0,13.30000019,10.30000019,13,11.19999981,0.238159915,0.239153758,0.191615472,0.192171201,0.017612041,0.014916985
724,2,10/23/2018,0.600000009,11.5,9.600000381,11.19999981,9.800000191,0.264207624,0.265130579,0.196067127,0.197083265,0.10958509,0.062320912
1067,3,10/23/2018,0,11.5,9.199999809,11.39999962,10.19999981,0.274919821,0.277114123,0.234336834,0.234665915,0.050853262,0.053938132
1496,4,10/23/2018,0.200000003,13.10000038,10.30000019,13.10000038,11.19999981,0.262844454,0.264290541,0.25608426,0.257078946,0.113441999,0.102034847
296,1,10/24/2018,0,14.30000019,11.30000019,13.80000019,11.89999962,0.236927706,0.237812221,0.191358037,0.191677332,0.017292839,0.01489373
725,2,10/24/2018,0.200000003,12.39999962,10.69999981,11.80000019,10.69999981,0.263377943,0.265130579,0.196654442,0.199521169,0.110207129,0.06301383
1068,3,10/24/2018,0,12.60000038,10.80000019,12.19999981,11.10000038,0.275794493,0.279143333,0.234505973,0.235567153,0.051258767,0.054424931
1497,4,10/24/2018,0.200000003,14.39999962,11.80000019,14,12.10000038,0.263805066,0.265130579,0.256775254,0.257934034,0.114295194,0.101940507
297,1,10/25/2018,0,13.19999981,11,13,11.60000038,0.236559633,0.237364128,0.19173898,0.192171201,0.016950874,0.014762313
726,2,10/25/2018,0,11.80000019,10.39999962,11.5,10.5,0.264369291,0.264710784,0.195897153,0.19610472,0.10962443,0.062659626
1069,3,10/25/2018,0,12.10000038,10.69999981,12,11.19999981,0.274294864,0.275074095,0.234236543,0.234665915,0.050977194,0.054271654
1498,4,10/25/2018,0,13.30000019,11.5,13.10000038,11.89999962,0.262771816,0.263869882,0.255941687,0.256650746,0.113268974,0.100794279
298,1,10/26/2018,0.200000003,14.39999962,12.69999981,14.10000038,12.80000019,0.23450257,0.235567153,0.19067766,0.191182971,0.016696865,0.014884187
727,2,10/26/2018,0.200000003,13.60000038,11.80000019,12.89999962,11.5,0.264144184,0.264710784,0.196902513,0.199034557,0.11194163,0.063682166
1070,3,10/26/2018,0,13.69999981,12,13.19999981,12,0.275678162,0.27995199,0.234628091,0.235567153,0.051618559,0.054778414
1499,4,10/26/2018,0.400000006,14.89999962,13,14.39999962,13,0.264833404,0.267640084,0.257475527,0.259638846,0.114625348,0.101507516
299,1,10/27/2018,0,15.5,12.69999981,14.89999962,13.10000038,0.232960069,0.234214604,0.189482034,0.190688133,0.01639304,0.014788563
728,2,10/27/2018,5.800000086,14.19999981,12.19999981,13.5,12.10000038,0.261581634,0.264710784,0.197777977,0.206762865,0.112293599,0.063758972
1071,3,10/27/2018,0,14.5,12.5,13.89999962,12.69999981,0.276681044,0.303043455,0.234890995,0.236466557,0.054032457,0.05483597
1500,4,10/27/2018,8.200000033,15.80000019,13.10000038,15.19999981,13.30000019,0.265933704,0.281564176,0.258417499,0.27873835,0.115104705,0.101026302
300,1,10/28/2018,0,15.10000038,12.89999962,14.89999962,13.5,0.246754894,0.290701568,0.180870659,0.190192804,0.033187708,0.016101974
729,2,10/28/2018,10.00000009,14.30000019,12.80000019,13.60000038,13,0.253803496,0.26805678,0.203958756,0.209629431,0.118984851,0.064444507
1072,3,10/28/2018,0,14.5,13.19999981,14,13.5,0.356890147,0.4153983,0.235620211,0.236017078,0.119677908,0.055603654
1501,4,10/28/2018,10.0000001,15.5,13.39999962,15.19999981,13.89999962,0.294396913,0.303800672,0.288195249,0.305686504,0.115889482,0.136001431
